tool,language,audio_file,original_text,transcribed_text,wer,cer,word_accuracy,char_accuracy,whisper_model,timestamp
elevenlabs,bengali,bengali_18.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 চালু করুন।,Dining Room Air Purifier 1A Ring LID UJALATA 2.0 SET KORUN,1.0,1.0,0.0,0.0,base,2026-03-05T10:59:33.961459+00:00
elevenlabs,bengali,bengali_19.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ রিং এলইডি উজ্জ্বলতা 70 সেট করুন।,Dining Room Air Purifier 100 × HADER OSHI MINITAR SWITCH OF TIMEAR SET CORRUN,1.0,1.0,0.0,0.0,base,2026-03-05T10:59:35.518820+00:00
elevenlabs,bengali,bengali_2.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ হিটার পাওয়ার চালু করুন।,scho兩個 ebensesua,1.0,0.9825,0.0,1.75,base,2026-03-05T10:59:44.369474+00:00
elevenlabs,bengali,bengali_20.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ নাইট মোড সেট করুন।,"Living Room Air Purifier 1, Chalukurun",1.0,0.902,0.0,9.8,base,2026-03-05T10:59:45.971336+00:00
elevenlabs,bengali,bengali_21.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ 180 মিনিটের সুইচ অফ টাইমার সেট করুন।,Living Room Air Purifier 1A 60 Min. Switch of Timerset Corun,1.0,0.8551,0.0,14.49,base,2026-03-05T10:59:47.493380+00:00
elevenlabs,bengali,bengali_22.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ বাজার নিয়ন্ত্রণ চালু করুন।,Living Room Air Purifier 1A Night Mode Chalukurun,1.0,0.8833,0.0,11.67,base,2026-03-05T10:59:49.055505+00:00
elevenlabs,bengali,bengali_23.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ ফ্যানের গতি 3 সেট করুন।,Living Room Air Purifier 1 Air Fan Power Bonds Thukurun,0.9091,0.9286,9.09,7.14,base,2026-03-05T10:59:50.430441+00:00
elevenlabs,bengali,bengali_24.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 চালু করুন।,Living Room Air Purifier 1-E fan power-challocoroon ebung fan gothi 4 set-coroon,1.0,1.0,0.0,0.0,base,2026-03-05T10:59:57.915279+00:00
elevenlabs,bengali,bengali_25.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 1 এ রিং এলইডি উজ্জ্বলতা 200 সেট করুন।,Leaving Room Air Purifier 1A Phanet Goti 8 Sett Kuruun,1.0,0.9091,0.0,9.09,base,2026-03-05T10:59:59.336586+00:00
elevenlabs,bengali,bengali_26.mp3,ডাইনিং রুম এয়ার পিউরিফায়ার 100 এ 180 মিনিটের সুইচ অফ টাইমার সেট করুন।,Living Room Air Purifier 1 Bon Thakurun,1.0,0.9155,0.0,8.45,base,2026-03-05T11:00:00.599860+00:00
elevenlabs,bengali,bengali_27.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 চালু করুন।,Living Room Air Purifier 1 Bonthakorun,0.8571,0.925,14.29,7.5,base,2026-03-05T11:00:02.065127+00:00
elevenlabs,bengali,bengali_28.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এ 60 মিনিটের সুইচ অফ টাইমার সেট করুন।,Leaving Room Air PewDiePie 1A Phanir Gothi 2 SET KORUN,1.0,0.8806,0.0,11.94,base,2026-03-05T11:00:03.681300+00:00
elevenlabs,bengali,bengali_29.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এ নাইট মোড চালু করুন।,امشاون کو قیکی کی دیوائیسا تھے?,1.0,0.902,0.0,9.8,base,2026-03-05T11:00:05.101992+00:00
elevenlabs,bengali,bengali_3.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এর ফ্যান পাওয়ার বন্ধ করুন।,Shoyun koko air purifier 1 in night mode set konun,0.9,0.8596,10.0,14.04,base,2026-03-05T11:00:06.510821+00:00
elevenlabs,bengali,bengali_30.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এ ফ্যান পাওয়ার চালু করুন এবং ফ্যান গতি 4 সেট করুন।,شاین کو که ایسی جالگرون,1.0,0.9506,0.0,4.94,base,2026-03-05T11:00:08.064954+00:00
elevenlabs,bengali,bengali_31.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এ ফ্যানের গতি 8 সেট করুন।,کے ஷ😂 کو کہر AC دouxphantThapmattra 88% setups.,1.0,0.9091,0.0,9.09,base,2026-03-05T11:00:17.303273+00:00
elevenlabs,bengali,bengali_32.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 বন্ধ করুন।,שהو نکو قرس any the display mode�كapon,1.0,0.925,0.0,7.5,base,2026-03-05T11:00:29.821734+00:00
elevenlabs,bengali,bengali_33.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 বন্ধ করুন।,دائنگلومے اسی چالوکورون,1.0,0.95,0.0,5.0,base,2026-03-05T11:00:31.508050+00:00
elevenlabs,bengali,bengali_34.mp3,লিভিং রুম এয়ার পিউরিফায়ার 1 এ ফ্যানের গতি 2 সেট করুন।,Office AC-2 Charu Goroon.,1.0,0.9455,0.0,5.45,base,2026-03-05T11:00:32.748992+00:00
elevenlabs,bengali,bengali_35.mp3,আমার শয়নকক্ষে কী কী ডিভাইস আছে?,شاین کو کھر ایسی تی دریموٹ سیٹ کرون,1.0,0.9688,0.0,3.12,base,2026-03-05T11:00:34.274574+00:00
elevenlabs,bengali,bengali_36.mp3,শয়নকক্ষে AC চালু করুন।,شاین کو کھر اسی تے سیپ مٹ چالوگوں,1.0,1.0,0.0,0.0,base,2026-03-05T11:00:35.740995+00:00
elevenlabs,bengali,bengali_37.mp3,শয়নকক্ষের AC তে তাপমাত্রা 18 ডিগ্রি সেট করুন।,شایون کو کھر ایسی تھی ویٹکل سویگ پوڑشن پیوے سیٹ کرون.,1.0,1.0,0.0,0.0,base,2026-03-05T11:00:37.759054+00:00
elevenlabs,bengali,bengali_38.mp3,শয়নকক্ষের AC তে ডিসপ্লে মোড চালু করুন।,terrorist aluminium ivak,1.0,0.9231,0.0,7.69,base,2026-03-05T11:00:46.474745+00:00
elevenlabs,bengali,bengali_39.mp3,ডাইনিং রুমে AC চালু করুন।,Leaving Room AC 2 Chalukurun Ebum Air Horizontal Swing Position 2A Set Kourun,1.0,1.0,0.0,0.0,base,2026-03-05T11:00:48.568952+00:00
elevenlabs,bengali,bengali_4.mp3,অফিস AC 2 চালু করুন।,"Shoyeon Gokhu, Air Purifier 1, A 60 Minutes Switch of Timer, Set Kuruun.",1.0,1.0,0.0,0.0,base,2026-03-05T11:00:50.210188+00:00
elevenlabs,bengali,bengali_40.mp3,শয়নকক্ষের AC তে ড্রাই মোড সেট করুন।,Living Room AC2A Charbo Mode Chalukurun,1.0,0.9444,0.0,5.56,base,2026-03-05T11:00:51.528651+00:00
elevenlabs,bengali,bengali_41.mp3,শয়নকক্ষের AC তে স্লিপ মোড চালু করুন।,ھاین کو کھر ایسی تی چائلڈ لوگ چالکہ رون,1.0,0.9459,0.0,5.41,base,2026-03-05T11:00:53.259837+00:00
elevenlabs,bengali,bengali_42.mp3,শয়নকক্ষের AC তে ভার্টিক্যাল সুইং পজিশন 5 এ সেট করুন।,Office AC 2A fanart Gothi High S ahead,0.9,0.8491,10.0,15.09,base,2026-03-05T11:01:01.130050+00:00
elevenlabs,bengali,bengali_43.mp3,শয়নকক্ষের AC তে স্কাই হাই কালার চালু করুন।,شاون کو کھر ایسی تے ہوڑیزونٹل سوینگ اٹو سیٹ کرون,1.0,1.0,0.0,0.0,base,2026-03-05T11:01:02.962161+00:00
elevenlabs,bengali,bengali_44.mp3,লিভিং রুম AC 2 চালু করুন এবং এর হরিজন্টাল সুইং পজিশন 2 এ সেট করুন।,Living Room AC2A tapmatra 30°C.,1.0,0.9242,0.0,7.58,base,2026-03-05T11:01:04.245284+00:00
elevenlabs,bengali,bengali_45.mp3,লিভিং রুম AC 2 এ টার্বো মোড চালু করুন।,"جوگروم AC-1 چالوکورون, ایباں ایٹسویچ اف ٹیمر بیش مینیٹے سیٹکورون.",1.0,1.0,0.0,0.0,base,2026-03-05T11:01:06.300114+00:00
elevenlabs,bengali,bengali_46.mp3,শয়নকক্ষের AC তে চাইল্ড লক চালু করুন।,"ĆOGO讓 keptA<|bn|>剛剛開始, stomradooom AC1A Yunmicon mode茶麽",1.0,1.0,0.0,0.0,base,2026-03-05T11:01:23.491965+00:00
elevenlabs,bengali,bengali_47.mp3,অফিস AC 2 এ ফ্যানের গতি হাই সেট করুন।,شایون کو کھر ایسی تی چائلٹ لگ موت بندھکورون,1.0,1.0,0.0,0.0,base,2026-03-05T11:01:25.273184+00:00
elevenlabs,bengali,bengali_48.mp3,শয়নকক্ষের AC তে হরিজন্টাল সুইং অটো সেট করুন।,شاین کو کھر ایسی تی ایکوں مور چالکہ گڑون,1.0,0.9111,0.0,8.89,base,2026-03-05T11:01:29.520389+00:00
elevenlabs,bengali,bengali_49.mp3,লিভিং রুম AC 2 এ তাপমাত্রা 30 ডিগ্রি সেট করুন।,شاعل کو کھر ایسیتے لائد انٹنسٹی لو سیٹ کرون,1.0,0.8913,0.0,10.87,base,2026-03-05T11:01:34.074162+00:00
elevenlabs,bengali,bengali_5.mp3,যোগা রুম AC 1 চালু করুন এবং এর সুইচ অফ টাইমার 20 মিনিটে সেট করুন।,"Shayun koku, Air Purifier 1, Ring LED Ujjalata, Cholli Set Kurdun.",1.0,0.9077,0.0,9.23,base,2026-03-05T11:01:35.763212+00:00
elevenlabs,bengali,bengali_50.mp3,যোগা রুম AC 1 এ হিউমিকন মোড চালু করুন।,Shionử vorprim чисliche,1.0,0.9474,0.0,5.26,base,2026-03-05T11:01:43.641872+00:00
elevenlabs,bengali,bengali_51.mp3,শয়নকক্ষের AC তে চাইল্ড লক মোড বন্ধ করুন।,"Shoyeon Co. Khe AC2A, Vertical Swing Position 4A, Ebon horizontal swing position 3A, Set Korn.",1.0,1.0,0.0,0.0,base,2026-03-05T11:01:45.780915+00:00
elevenlabs,bengali,bengali_52.mp3,শয়নকক্ষের AC তে ইকো মোড চালু করুন।,Şoнуть Nguhr Her AC 2A ecomot Charleafar.,1.0,1.0,0.0,0.0,base,2026-03-05T11:01:54.607153+00:00
elevenlabs,bengali,bengali_53.mp3,শয়নকক্ষের AC তে লাইট ইনটেনসিটি লো সেট করুন।,Shoyan Kokho AC2A Phanir Goti Medium Set Kourun,1.0,0.9545,0.0,4.55,base,2026-03-05T11:01:56.178419+00:00
elevenlabs,bengali,bengali_54.mp3,শয়নকক্ষ AC 2 চালু করুন।,Dining Room AC-1 Charleau Kouron Ebum Air Moon Light Future Forward Set Kouron,1.0,1.0,0.0,0.0,base,2026-03-05T11:01:57.780380+00:00
elevenlabs,bengali,bengali_55.mp3,শয়নকক্ষ AC 2 এ ভার্টিক্যাল সুইং পজিশন 4 এ এবং হরিজন্টাল সুইং পজিশন 3 এ সেট করুন।,Dining Room AC1A TAPMA TRA PONCHAS DIGRI SET CORUN,1.0,0.9012,0.0,9.88,base,2026-03-05T11:01:59.369189+00:00
elevenlabs,bengali,bengali_56.mp3,শয়নকক্ষ AC 2 এ ইকো মোড চালু করুন।,Dining Room AC1A Variable Capacity C1 Set Coroon,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:00.730094+00:00
elevenlabs,bengali,bengali_57.mp3,শয়নকক্ষ AC 2 এ ফ্যানের গতি মিডিয়াম সেট করুন।,"Dining Room AC1A, Sleep Mode Chalukorun",1.0,0.9348,0.0,6.52,base,2026-03-05T11:02:02.208340+00:00
elevenlabs,bengali,bengali_58.mp3,ডাইনিং রুম AC 1 চালু করুন এবং এর মুনলাইট ফিউচার ফরওয়ার্ড সেট করুন।,STADDITH AC CHALLU KODE SILENT MODE SET CURRUN,0.9231,0.8657,7.69,13.43,base,2026-03-05T11:02:05.240875+00:00
elevenlabs,bengali,bengali_59.mp3,ডাইনিং রুম AC 1 এ তাপমাত্রা 50 ডিগ্রি সেট করুন।,Studio ACA 100 Minutes Switch of Timerset Coroon Ebon Mounlite Balance Set Coroon,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:07.087363+00:00
elevenlabs,bengali,bengali_6.mp3,ডাইনিং রুম AC 1 এ ভ্যারিয়েবল ক্যাপাসিটি C1 সেট করুন।,Shayan Kokho Air Purifier 1A Tarbo Mode Chalukurun Ebon Baja Neon Trun Bonthu Kuru,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:08.820954+00:00
elevenlabs,bengali,bengali_60.mp3,ডাইনিং রুম AC 1 এ স্লিপ মোড চালু করুন।,standing next to me stuck in my clinic.,1.0,0.9211,0.0,7.89,base,2026-03-05T11:02:16.804174+00:00
elevenlabs,bengali,bengali_61.mp3,স্টাডিতে AC চালু করে সাইলেন্ট মোডে সেট করুন।,Rannakhore Water Heater Chalukurun,1.0,0.9318,0.0,6.82,base,2026-03-05T11:02:18.353986+00:00
elevenlabs,bengali,bengali_62.mp3,স্টাডির AC এ 100 মিনিটের সুইচ অফ টাইমার সেট করুন এবং মুনলাইট ব্যালেন্স সেট করুন।,کیجن ایسی تری چالوکوڈے فان موڈے سیٹ کورون,1.0,0.9125,0.0,8.75,base,2026-03-05T11:02:20.261609+00:00
elevenlabs,bengali,bengali_63.mp3,স্টাডি AC 1 বন্ধ করুন।,Kichan AC3A Display More Chalukorun,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:21.648790+00:00
elevenlabs,bengali,bengali_64.mp3,রান্নাঘরে ওয়াটার হিটার চালু করুন।,"Kids Room AC1 Çalukodhe, Humicon Mode Çalukodhe",1.0,1.0,0.0,0.0,base,2026-03-05T11:02:23.047445+00:00
elevenlabs,bengali,bengali_65.mp3,কিচেন AC 3 চালু করে ফ্যান মোডে সেট করুন।,Kids Room AC1A Fan Speed Autosit Kodun,1.0,0.85,0.0,15.0,base,2026-03-05T11:02:24.564686+00:00
elevenlabs,bengali,bengali_66.mp3,কিচেন AC 3 এ ডিসপ্লে মোড চালু করুন।,Office AC-1 Charlu Kore Variable Capacity C5 SET KORUN,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:26.226165+00:00
elevenlabs,bengali,bengali_67.mp3,কিডস রুম AC 1 চালু করে হিউমিকন মোড চালু করুন।,Amar Office AC1A hasher Minited Switch of Timers Set Corrun.,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:27.699303+00:00
elevenlabs,bengali,bengali_68.mp3,কিডস রুম AC 1 এ ফ্যান স্পিড অটো সেট করুন।,Office AC1A Silent Mochalukuruun,1.0,0.8537,0.0,14.63,base,2026-03-05T11:02:29.148261+00:00
elevenlabs,bengali,bengali_69.mp3,অফিস AC 1 চালু করে ভ্যারিয়েবল ক্যাপাসিটি C5 সেট করুন।,Livingroomeki Shobe tha Filmer,1.0,0.9444,0.0,5.56,base,2026-03-05T11:02:36.703323+00:00
elevenlabs,bengali,bengali_7.mp3,আমার অফিস AC 1 এ 1000 মিনিটের সুইচ অফ টাইমার সেট করুন।,Shoyeon کو Co-Air Purifier 1A 7thara 2mm Switch of Timer Set Quarantine.,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:38.327369+00:00
elevenlabs,bengali,bengali_70.mp3,অফিস AC 1 এ সাইলেন্ট মোড চালু করুন।,Dyning Roome AC Charleau Kuruun.,1.0,0.9714,0.0,2.86,base,2026-03-05T11:02:39.635087+00:00
elevenlabs,bengali,bengali_71.mp3,লিভিং রুমের সব AC চালু করুন।,دائنگ رومے اسی چالو کرون,1.0,0.8571,0.0,14.29,base,2026-03-05T11:02:41.254427+00:00
elevenlabs,bengali,bengali_72.mp3,ডাইনিং রুমে AC চালু করুন।,Dining Room AC1A Child Luck Mode Chalukurun,1.0,1.0,0.0,0.0,base,2026-03-05T11:02:42.620919+00:00
